age,exp,inc,family,edu,mortgage,ccAvg,securities,cd,online,cc,infoReq,loan
41,17,NA,2,3,0,7.006188108,0,0,0,1,Ph,0
43,19,NA,3,1,0,31.12034356,0,0,1,0,Ph,1
25,0,88,2,2,319,24.01354582,0,0,1,1,Ph,0
40,16,125,2,1,0,27.78129429,0,0,1,0,Ph,0
35,10,79,4,3,182,27.2586664,0,0,1,0,Ph,0
60,NA,31,3,2,0,5.023374496,0,0,1,1,Email,0
57,NA,131,2,1,394,34.5217987,0,0,0,1,Email,0
44,19,70,1,2,230,3.008085119,1,0,0,0,Email,0
61,36,38,NA,NA,82,12.11049928,0,0,1,1,Ph,0
33,7,83,1,1,0,32.19226348,1,1,1,1,Email,0
45,20,59,1,1,0,30.88379779,1,1,1,0,Ph,0
45,21,121,1,1,0,62.16791379,0,0,0,0,Email,0
64,38,42,2,3,137,9.009278741,0,0,1,0,Ph,0
NA,24,32,4,1,NA,24.14736202,0,0,1,0,Ph,0
NA,NA,29,4,1,135,11.0447311,0,0,1,0,Email,0
37,12,40,2,2,0,14.14777774,1,0,0,1,Email,0
62,36,25,3,3,0,3.985694986,0,0,1,1,Ph,0
29,5,21,4,2,89,5.015649218,0,0,0,1,Ph,0
49,23,79,3,2,151,9.02093584,0,0,1,0,Email,0
NA,22,52,2,3,221,26.72059049,NA,0,0,0,Email,0
60,34,61,4,NA,229,22.1639921,0,0,0,0,Email,0
55,31,25,2,1,NA,2.949084088,0,0,0,0,Ph,0
33,NA,155,1,3,0,92.58647823,0,0,0,0,Ph,1
53,29,25,2,1,0,5.054699857,0,0,1,0,Email,0
50,24,80,4,1,0,64.30481427,0,0,1,0,Email,0
28,NA,55,4,2,0,22.12295879,0,0,1,1,Email,0
42,17,23,2,3,0,0.994397357,0,0,0,0,Email,0
33,9,60,1,1,0,14.97653809,0,0,1,1,Email,0
NA,14,54,2,1,0,8.995642924,0,0,0,0,Email,0
31,NA,44,4,1,0,11.0514615,0,0,0,0,Email,0
41,16,33,4,2,0,0.98821804,0,0,1,0,Ph,0
NA,27,45,2,2,121,26.06944347,0,0,0,1,Email,0
65,35,55,4,3,89,21.11856107,0,0,1,1,Email,0
48,24,134,1,1,0,66.84317955,0,NA,0,1,Email,0
45,21,44,3,2,0,6.834218768,0,0,1,0,Ph,0
26,0,149,2,1,154,92.63086466,0,0,0,0,Email,0
64,38,22,2,NA,0,3.045706506,1,0,0,0,Ph,0
41,14,74,3,2,0,29.39225148,0,0,1,0,Ph,0
43,18,128,4,1,84,69.32949846,0,0,0,0,Email,1
60,36,62,4,1,0,27.55097072,0,0,0,0,Ph,0
62,37,9,1,1,94,2.003666055,0,0,0,0,Email,0
46,NA,9,2,3,0,8.95042596,0,0,1,0,Email,0
36,11,15,2,2,119,4.004561421,0,0,0,0,Ph,0
NA,5,28,4,1,0,11.04858142,0,0,0,0,Ph,0
43,18,83,3,3,0,6.041540014,0,0,0,1,Ph,0
46,22,73,1,3,117,10.86379922,0,0,0,0,Email,0
50,26,42,4,2,151,14.0157136,0,0,1,0,Email,0
52,NA,34,2,2,114,8.99812712,0,0,1,1,Email,0
27,3,32,3,2,0,12.95308038,0,0,0,0,Email,0
34,9,68,NA,1,0,36.59870079,0,0,1,0,Email,0
49,24,82,1,1,267,37.81202711,0,0,1,0,Email,0
52,26,19,2,2,0,9.105371039,0,0,0,1,Email,0
37,11,60,2,1,181,36.90615937,0,0,0,1,Email,0
53,27,192,1,1,601,21.89166739,0,0,1,0,Email,0
54,29,119,3,1,0,25.98697394,1,1,0,0,Ph,1
29,3,NA,2,1,0,59.07499636,0,0,1,0,Email,0
35,11,34,1,2,0,18.94554949,0,0,0,0,Email,0
32,6,44,4,1,0,2.990619789,1,1,1,1,Email,0
38,NA,23,4,3,0,2.999446833,NA,0,1,0,Email,0
44,20,NA,NA,1,567,8.962593013,0,1,1,1,Ph,1
44,20,43,1,3,0,3.913538329,1,0,0,1,Email,0
48,22,139,1,1,0,0.991592397,0,1,1,1,Email,0
46,20,118,1,1,0,75.72116243,0,1,1,1,Ph,0
35,9,113,3,3,0,10.94373222,0,0,1,0,Ph,1
56,32,98,3,3,0,51.81494619,0,0,0,0,Email,1
49,NA,70,1,1,0,38.51873766,0,0,0,1,Ph,0
57,32,42,2,3,0,27.39139654,0,NA,1,0,Ph,0
35,10,143,1,1,0,103.4919426,0,0,1,1,Email,0
44,20,185,3,1,0,34.65997096,0,0,1,0,Ph,1
38,14,28,4,2,100,5.02688062,0,0,1,0,Email,0
57,33,45,3,1,181,19.07675572,1,1,1,1,Email,0
35,10,78,1,NA,0,32.75834878,0,0,0,0,Ph,0
29,3,121,2,1,0,15.71916969,0,0,0,0,Email,0
58,32,59,1,1,0,20.22346204,0,0,1,0,Email,0
40,16,64,4,1,0,33.9542468,1,0,1,0,Ph,0
51,26,15,2,1,114,0.995165063,0,0,1,0,Email,0
61,36,10,1,1,0,1.997383407,0,0,0,0,Email,0
NA,20,61,2,3,0,4.978155717,0,0,0,0,Ph,0
55,31,50,4,1,0,19.16894856,0,0,1,0,Email,0
35,10,79,4,3,0,26.7910412,1,0,1,0,Ph,0
60,34,35,1,1,0,3.084851079,0,0,1,0,Email,0
28,3,11,4,3,0,6.01780124,0,0,0,0,Ph,0
43,19,128,1,1,0,61.74791471,0,0,1,0,Email,0
61,36,55,3,3,0,11.8924449,0,0,1,1,Email,0
48,22,79,3,2,0,8.932785598,0,0,1,0,Email,0
NA,39,18,2,1,NA,5.01341719,1,1,1,1,Ph,0
45,19,91,2,2,0,21.96432736,1,0,1,0,Email,0
36,11,9,4,3,0,2.980894253,0,0,0,1,Email,0
45,20,62,2,3,0,27.92126981,0,0,1,0,Email,0
60,34,59,1,1,231,20.18208144,0,0,1,0,Ph,0
47,22,25,1,1,148,2.018131669,0,0,1,NA,Ph,0
32,7,54,4,1,0,16.14485614,1,0,1,0,Email,0
48,23,112,1,2,86,66.24934451,1,1,1,0,Ph,1
33,8,125,1,1,0,0.987892894,0,0,1,1,Email,0
49,23,194,4,2,0,101.3648851,0,0,0,1,Ph,1
56,32,161,1,3,0,75.24397383,1,0,0,0,Ph,1
59,33,35,1,1,171,2.988513726,0,0,0,0,Ph,0
56,30,113,2,1,352,34.56536764,0,0,0,1,Email,0
30,4,25,2,2,0,4.042785526,0,0,0,0,Email,0
NA,29,45,3,3,NA,25.86742363,0,0,NA,0,Ph,0
38,13,119,2,1,221,95.87695814,0,0,NA,0,Email,0
NA,22,NA,4,2,115,5.034481104,0,0,1,1,Email,0
54,29,79,4,2,0,49.39454468,1,0,1,0,Ph,0
34,9,178,1,3,0,10.81271376,0,0,0,0,Ph,1
41,16,23,2,2,118,3.976660021,0,0,0,0,Email,0
47,23,171,NA,1,284,18.11917029,0,0,1,1,Email,0
44,19,74,4,3,NA,24.5999471,0,0,0,0,Email,0
43,18,103,3,1,180,12.90806766,0,0,1,1,Email,0
31,NA,99,1,1,0,52.01118687,0,0,1,0,Email,0
28,2,NA,4,3,0,15.90247421,NA,0,1,1,Ph,0
55,25,23,4,3,88,5.016707733,0,0,0,0,Email,0
42,17,91,1,2,199,1.989948363,0,0,1,1,Ph,0
53,29,93,1,2,256,35.46105573,0,0,1,0,Ph,0
30,6,154,1,1,0,78.66656932,0,0,0,0,Ph,0
65,40,21,3,3,0,2.001798354,0,0,0,1,Ph,0
NA,18,65,2,3,0,28.06200061,0,0,1,0,Email,0
56,32,15,1,2,0,1.990806136,0,0,1,0,Email,0
25,0,NA,3,3,159,33.29649079,0,0,0,0,Ph,0
35,10,30,NA,1,0,15.97916703,1,NA,1,1,Email,0
50,26,42,1,2,0,20.05867378,0,0,1,0,Ph,0
36,10,20,4,1,97,3.999779021,0,0,1,0,Ph,0
34,8,60,4,2,0,28.25243202,0,0,0,1,Email,0
32,6,54,4,3,167,24.08943065,0,0,0,0,Email,0
51,25,60,4,NA,97,33.33778699,0,0,1,0,Email,0
52,25,41,3,2,0,12.96998042,0,NA,1,0,Ph,0
65,39,30,3,2,0,9.045338142,0,0,1,1,Ph,0
51,24,21,2,2,0,13.0682499,0,0,1,NA,Email,0
37,13,105,1,2,0,10.95333479,0,0,0,1,Email,0
35,11,65,3,1,240,36.74634376,0,NA,1,0,Email,0
67,41,20,2,1,80,5.007486622,0,0,0,0,Email,0
30,6,179,3,1,142,64.49011376,0,0,1,0,Ph,1
62,38,161,1,1,0,38.05437345,1,1,1,1,Email,0
42,17,82,1,3,0,49.0707194,0,0,1,0,Email,0
48,22,43,NA,2,112,15.02628166,0,0,1,0,Email,0
61,36,61,2,1,0,36.933443,0,0,0,0,Ph,0
36,6,90,4,3,NA,23.85350967,1,0,0,0,Email,0
48,24,90,1,2,334,33.08811421,0,NA,1,0,Email,0
65,39,21,2,NA,0,5.034273872,0,0,0,0,Email,0
25,1,118,1,1,0,70.23603031,0,0,1,1,Email,0
55,30,44,2,2,0,25.75841314,0,0,1,0,Ph,0
63,37,110,1,3,0,53.03981864,0,0,0,0,Email,1
31,5,99,4,2,268,24.29297943,0,0,0,0,Email,0
43,17,98,3,1,0,14.00639383,NA,0,0,0,Email,0
28,4,69,3,2,80,8.942333278,0,0,1,0,Ph,0
37,11,82,3,2,218,11.84961888,0,0,1,1,Email,0
27,3,112,3,1,389,31.95636089,1,0,1,0,Email,0
62,38,123,1,1,0,38.13144766,0,0,0,0,Email,0
51,24,78,1,2,0,33.57200949,0,NA,NA,0,Ph,0
56,30,59,3,1,159,11.04141528,1,NA,1,0,Ph,0
NA,30,78,3,2,0,22.29979795,0,0,0,0,Email,0
44,NA,49,4,3,89,25.11497381,0,0,1,0,Ph,0
46,19,82,3,2,0,34.26554148,0,NA,0,0,Email,0
56,32,125,3,1,342,7.012211274,0,1,1,1,Email,1
56,30,185,1,1,0,37.55707252,0,0,0,0,Ph,0
NA,33,163,1,1,0,92.57114401,0,0,1,0,Email,0
31,6,19,4,3,104,14.00162194,0,1,1,1,Email,0
65,41,115,4,2,0,22.32320236,0,0,0,0,Email,0
NA,7,81,2,2,0,25.99054865,0,1,1,1,Email,0
36,10,93,1,NA,0,37.09248093,0,0,1,0,Ph,0
56,30,111,NA,1,372,3.97076106,1,1,1,0,Ph,1
52,27,184,1,1,0,97.98532381,0,0,0,0,Email,0
42,18,50,4,2,0,28.25531712,0,0,0,0,Ph,0
55,30,55,3,1,0,21.93860898,0,0,0,1,Email,0
49,24,13,1,3,101,5.021814686,1,0,0,0,Ph,0
51,25,29,4,1,NA,2.027162453,0,0,1,1,Email,0
26,2,72,4,1,0,32.99918267,0,0,1,0,Email,0
32,7,83,1,2,0,32.76243157,1,0,0,1,Ph,0
54,29,98,1,3,0,2.015164161,0,0,0,0,Email,0
50,24,43,4,1,0,1.989919173,0,0,1,0,Ph,0
59,33,34,1,1,0,2.995254703,0,0,1,NA,Ph,0
61,36,10,4,2,0,4.973017179,0,0,1,0,Email,0
43,19,201,2,1,0,85.21582067,1,0,1,0,Ph,0
39,14,85,3,3,107,14.96608301,0,0,1,1,Email,0
56,26,50,3,3,0,18.07903031,0,0,0,NA,Email,0
38,14,91,2,1,0,1.008124643,0,0,1,0,Email,0
25,-1,112,2,NA,241,25.93214785,0,0,1,0,Email,0
42,17,98,2,1,275,4.984465825,0,0,1,0,Email,0
42,18,115,1,1,0,4.002068881,0,0,0,0,Email,0
50,26,22,4,2,112,5.952156728,0,0,1,0,Email,0
56,30,101,3,2,NA,21.91319581,0,0,0,1,Email,0
43,18,83,2,3,112,49.72514204,NA,0,0,0,Email,0
60,35,52,3,2,0,5.988599107,0,0,0,0,Email,0
42,16,191,3,2,0,64.36429653,1,1,1,0,Ph,1
57,33,134,4,1,198,12.01603484,NA,0,1,0,Email,1
48,24,54,1,2,186,20.22251836,0,0,1,0,Email,0
37,11,69,3,1,0,27.22961105,1,0,0,0,Ph,0
57,32,NA,3,3,0,20.04254804,0,0,1,0,Email,0
62,32,53,4,3,NA,21.01405427,0,0,0,0,Email,0
39,9,118,2,3,246,77.97092728,0,1,1,1,Ph,1
38,13,19,2,2,120,17.99516973,0,0,0,1,Email,0
54,28,31,2,3,0,5.113557712,0,0,0,0,Email,0
45,21,63,1,3,245,10.78446853,0,0,1,1,Email,0
39,15,25,1,NA,0,18.14998231,0,0,0,0,Email,0
45,19,22,1,1,0,3.001855025,0,NA,1,0,Ph,0
62,38,NA,1,3,0,23.9119137,0,0,0,0,Ph,0
43,19,81,1,1,218,3.983164463,0,0,1,0,Ph,0
30,NA,41,1,2,0,30.7939799,0,0,1,0,Email,0
35,10,62,3,1,NA,28.91141958,0,0,0,0,Email,0
58,34,35,1,3,NA,15.03528202,0,0,1,0,Email,0
44,19,30,1,3,0,7.001339613,0,0,1,0,Email,0
56,29,51,3,2,0,13.06844752,0,0,1,0,Email,0
28,2,140,NA,1,0,25.82228537,NA,0,1,0,Email,0
64,39,73,NA,1,185,30.74852264,0,0,0,0,Ph,0
63,39,40,4,2,0,14.96283538,0,0,1,0,Email,0
44,20,69,1,3,0,11.17884086,0,0,1,1,Ph,0
34,9,191,1,NA,0,63.9238675,0,1,1,1,Ph,1
50,24,NA,3,2,0,39.23975793,0,NA,1,0,Email,0
51,25,181,1,3,589,42.78557249,1,1,1,0,Email,1
NA,4,38,1,3,0,24.50525494,0,0,1,0,Ph,0
55,31,23,2,NA,0,3.017938948,0,0,1,0,Ph,0
57,33,55,1,3,0,23.92646195,NA,0,1,0,Email,0
43,19,58,2,1,0,40.36429149,0,0,1,0,Ph,0
61,36,29,2,2,0,6.059132337,0,0,1,0,Email,0
49,NA,39,4,1,0,33.55853872,0,0,0,0,Email,0
52,28,39,3,2,NA,24.84966317,0,1,1,1,Email,0
57,33,30,3,1,151,19.15979811,1,0,1,0,Email,0
53,23,58,4,3,0,25.86979857,0,0,1,1,Email,0
52,28,62,1,3,231,24.18428914,0,0,1,0,Ph,0
39,15,62,4,1,86,31.26212263,0,0,0,0,Email,0
58,34,19,1,3,0,15.00340226,0,0,0,0,Email,0
36,12,38,1,2,0,19.01301599,0,0,0,0,Email,0
45,21,84,4,3,0,26.05348905,0,0,1,1,Email,0
30,5,78,1,2,NA,32.96050458,0,0,1,0,Email,0
49,25,22,NA,1,83,2.988129295,0,0,1,0,Email,0
44,20,81,4,3,277,25.83222898,0,0,NA,0,Email,0
43,17,32,3,2,0,5.94699572,0,0,1,0,Email,0
42,18,89,4,1,184,11.05631565,0,0,0,0,Email,0
NA,4,121,2,1,0,42.94659539,0,0,1,0,Email,0
28,2,42,1,1,0,18.89196014,0,0,1,1,Email,0
50,24,130,1,NA,0,13.14461592,0,0,0,0,Email,0
44,19,30,4,2,0,1.002524198,0,0,1,0,Email,0
NA,26,114,1,1,0,64.92359341,0,0,0,0,Email,0
28,4,155,1,1,0,82.75588605,0,0,0,0,Email,0
62,38,50,2,NA,0,14.03943384,0,0,0,1,Email,0
34,10,34,1,2,111,19.37907541,0,0,0,1,Email,0
45,20,94,3,3,0,6.006894094,0,0,1,0,Email,0
52,26,114,2,2,0,30.8408439,0,0,0,0,Email,0
43,18,89,3,3,108,5.936598163,0,0,0,1,Email,0
54,24,49,1,3,0,17.88763234,0,0,1,0,Email,0
64,38,115,1,1,0,26.2881686,0,0,1,1,Ph,0
27,3,148,1,1,397,18.98640086,0,0,1,1,Email,0
42,17,72,4,2,203,14.0964939,NA,NA,0,1,Ph,0
28,2,114,4,NA,NA,27.03127524,0,0,1,0,Ph,0
47,22,11,2,1,NA,1.004481419,0,0,0,0,Email,0
39,13,63,4,3,242,2.984352243,0,0,0,0,Email,0
29,3,113,2,1,0,2.997028022,0,0,1,1,Email,0
39,13,80,2,1,0,24.03545387,0,0,NA,0,Email,0
41,15,54,3,3,0,5.918796897,0,0,1,1,Ph,0
37,11,32,2,3,0,17.96071846,1,0,1,0,Email,0
41,17,11,1,1,0,13.01176198,0,0,0,0,Ph,0
45,19,NA,1,1,0,30.59935944,0,NA,1,0,Email,0
52,26,84,3,2,0,38.58904867,0,0,1,0,Ph,0
58,33,NA,3,2,110,2.007639888,0,0,1,0,Email,0
31,5,20,2,1,0,4.00556064,0,0,0,0,Ph,0
26,1,NA,4,2,175,22.07840211,0,0,1,0,Email,0
31,7,31,4,2,79,4.942493532,0,0,0,0,Email,0
42,17,114,2,1,0,4.964809122,0,0,0,NA,Email,0
56,31,NA,3,2,0,26.31857075,1,1,1,1,Ph,0
52,28,18,1,1,120,3.974527501,0,0,1,0,Ph,0
59,35,55,1,3,0,24.18443915,1,0,0,0,Ph,0
32,8,29,NA,3,76,2.996815182,0,0,1,1,Email,0
46,22,30,3,1,0,5.987269934,0,0,0,NA,Email,0
52,28,38,2,1,0,11.00928792,0,0,0,1,Email,0
30,5,122,NA,1,0,40.19960422,0,0,0,0,Email,0
32,8,183,1,1,0,78.35371363,0,0,0,0,Email,0
35,11,41,1,2,0,30.58721908,0,0,0,0,Ph,0
49,24,38,1,3,0,18.2677555,0,0,0,0,Email,0
54,30,61,1,3,0,24.11473362,0,0,1,0,Email,0
56,32,103,3,3,0,52.61256518,0,0,0,0,Ph,1
48,22,80,2,2,0,31.25411015,0,0,1,0,Email,0
28,2,22,1,2,0,1.984870166,0,0,1,0,Email,0
44,17,128,2,NA,0,42.34623428,0,0,0,1,Ph,1
30,NA,142,3,1,NA,54.81331826,0,0,0,0,Ph,1
44,20,124,1,1,0,61.9231369,0,0,1,1,Email,0
30,4,44,1,3,143,24.84551805,0,NA,0,0,Email,0
47,23,170,2,2,0,84.47441763,0,1,1,1,Ph,1
NA,39,75,4,2,0,1.985922605,NA,1,1,1,Ph,0
48,NA,78,3,2,0,25.7900342,0,0,1,NA,Email,0
63,NA,31,1,3,125,13.82913899,0,0,1,NA,Ph,0
25,NA,99,1,1,323,24.92974076,0,0,0,0,Email,0
61,36,41,2,1,0,18.82967752,0,0,0,0,Email,0
46,21,39,4,2,0,1.000539467,0,0,1,0,Ph,0
57,31,51,1,1,0,18.14550455,0,0,1,1,Ph,0
40,15,52,3,3,113,11.06052105,0,0,1,0,Email,0
49,19,169,3,3,167,74.27095353,0,1,0,1,Email,1
30,5,141,1,1,0,10.96246003,0,0,1,0,Email,0
41,17,93,4,1,218,11.00365316,0,0,0,0,Email,0
42,15,14,3,2,0,12.89871674,1,0,0,0,Ph,0
63,39,160,2,1,0,27.02572763,0,0,1,1,Email,0
43,NA,44,1,1,0,3.03824811,1,1,1,0,Ph,0
59,34,33,3,1,0,2.978381545,NA,0,NA,0,Ph,0
46,20,103,4,3,0,62.75626672,0,0,1,0,Email,1
33,3,71,4,3,236,23.92926075,0,0,0,0,Email,0
55,29,55,1,1,151,2.989230498,0,0,1,0,Email,0
36,12,113,4,1,0,3.003649626,0,0,NA,0,Ph,1
47,NA,NA,3,2,185,26.12161368,1,0,0,NA,Ph,0
59,33,80,2,2,0,9.071259897,0,0,1,0,Email,0
38,12,NA,NA,1,380,1.013049946,0,NA,0,0,Ph,0
42,17,9,2,3,0,1.022218652,0,0,0,0,Email,0
30,3,61,4,2,0,25.99058467,0,0,1,0,Ph,0
63,38,NA,2,1,207,51.80814226,1,1,1,1,Email,0
60,35,80,3,1,0,5.967682818,0,0,1,0,Email,0
62,37,32,3,1,0,3.015633645,1,NA,0,NA,Email,0
49,23,83,1,1,0,4.001693006,0,0,1,1,Email,0
59,33,91,4,2,329,24.81588249,0,0,0,0,Ph,0
NA,10,29,4,1,0,12.84631064,0,0,1,1,Email,0
46,19,19,3,2,0,8.006237611,0,0,1,0,Ph,0
NA,8,52,2,2,0,13.05140947,0,0,0,1,Email,0
50,24,150,1,1,0,89.92204059,0,0,1,1,Email,0
51,25,32,2,3,0,4.956875571,0,0,1,0,Ph,0
41,16,91,3,3,0,5.992532073,0,0,0,0,Email,0
45,NA,180,3,2,535,100.3845815,0,NA,0,0,Ph,1
41,17,121,1,1,NA,3.975531791,0,0,1,0,Email,0
57,32,25,2,3,0,2.985795764,0,0,1,1,Ph,0
51,25,102,1,1,0,3.964094774,0,0,1,0,Email,0
52,28,NA,4,2,107,11.96448838,0,0,1,0,Email,0
43,16,161,3,2,0,97.72123305,0,1,1,1,Ph,1
63,38,134,3,2,0,51.79129273,0,0,0,1,Ph,1
28,4,43,1,2,0,24.09067584,0,0,1,1,Email,0
43,18,NA,4,2,0,14.16126983,0,0,1,0,Email,0
41,15,29,2,3,98,11.17825679,0,0,0,0,Email,0
34,NA,38,4,1,0,2.97955752,0,0,0,0,Email,0
28,3,120,1,1,170,10.9998233,0,0,0,0,Email,0
58,32,85,2,1,161,25.99864059,1,1,1,1,Email,0
39,15,89,2,1,0,25.18761709,NA,0,0,0,Email,0
49,23,25,1,3,0,18.12726652,0,0,1,0,Email,0
33,8,20,3,1,83,15.98876527,0,0,0,1,Email,0
37,12,NA,2,1,0,50.92565601,0,0,1,1,Ph,0
33,7,18,1,3,0,6.969172094,0,NA,0,0,Email,0
28,3,173,2,1,222,86.55531277,0,0,1,0,Ph,0
54,29,34,4,3,0,1.998987504,0,0,1,1,Email,0
63,38,159,4,2,111,65.82478108,0,0,0,0,Ph,1
57,31,55,3,1,219,31.9808847,0,1,1,1,Email,0
56,NA,32,2,3,0,5.058958516,0,NA,1,0,Email,0
54,29,65,4,3,0,24.09782132,0,0,0,1,Email,0
29,5,83,3,1,0,18.75140627,0,0,1,1,Email,0
41,16,30,2,2,0,17.85661742,0,0,0,1,Email,0
58,32,180,1,1,0,38.03124282,0,0,0,1,Ph,0
61,37,13,2,3,0,4.053482493,0,0,1,0,Email,0
30,4,35,4,1,0,11.21668446,0,0,1,1,Email,0
62,37,95,3,1,0,5.985403927,0,0,0,0,Email,0
52,28,83,1,1,0,1.003795116,0,0,1,0,Ph,0
29,3,NA,4,NA,137,2.975538475,0,0,NA,1,Ph,0
NA,20,54,1,NA,154,9.062652483,0,0,1,1,Email,0
52,27,81,1,3,293,16.08542625,0,0,0,1,Email,0
40,16,53,4,NA,0,26.00709611,0,0,0,0,Ph,0
49,23,119,1,1,398,92.09664345,0,0,0,0,Email,0
34,9,160,NA,3,0,97.90414916,0,0,0,1,Email,1
35,11,21,2,2,0,13.13030725,0,0,0,0,Email,0
26,2,40,1,NA,0,13.03127495,0,0,1,0,Email,0
NA,40,69,4,2,0,2.010500757,0,0,1,0,Email,0
52,27,45,1,2,NA,15.80240316,0,0,0,0,Email,0
32,7,55,4,2,0,25.94020739,0,0,1,0,Email,0
31,7,38,1,3,0,2.985495616,0,0,1,0,Email,0
36,9,44,4,2,101,12.92367744,1,0,1,0,Ph,0
50,24,45,3,2,117,7.003341994,0,0,1,0,Email,0
36,12,NA,1,2,0,10.98198365,0,0,1,1,Email,0
51,27,NA,2,2,NA,88.63355429,0,0,1,0,Ph,1
39,NA,29,3,3,151,26.12395003,NA,0,0,0,Email,0
53,29,95,NA,2,0,35.11943001,0,0,1,0,Ph,0
50,25,79,1,1,307,37.82918063,0,0,0,1,Email,0
31,4,41,1,2,0,26.08106673,1,0,1,0,Email,0
53,23,19,NA,3,84,4.975696152,0,0,1,0,Email,0
48,23,75,4,3,0,47.01329405,0,0,1,1,Email,0
57,31,64,3,1,208,32.07858838,0,0,0,1,Ph,0
47,21,174,4,3,0,41.06002248,0,0,0,0,Ph,1
55,29,54,2,3,93,29.38762999,0,0,0,0,Ph,0
NA,11,NA,3,2,113,2.00887748,0,0,NA,0,Email,0
59,35,94,1,1,272,49.89632022,0,0,0,0,Email,0
53,29,10,2,1,0,4.899405004,0,0,0,0,Email,0
31,6,145,1,1,84,10.9877841,0,0,NA,0,Email,0
35,5,203,1,3,0,108.252186,0,0,0,0,Ph,1
25,-1,81,2,3,0,20.09319604,0,0,1,1,Email,0
37,13,153,NA,1,NA,84.74053753,0,0,1,1,Email,0
40,14,58,4,3,0,2.976945185,0,0,1,0,Email,0
31,5,49,4,3,0,23.80322785,0,0,NA,1,Email,0
62,38,132,1,1,0,38.0001741,0,0,0,0,Email,0
41,17,85,4,3,229,2.992820111,0,0,0,0,Email,0
56,32,85,3,1,0,34.53074239,1,0,1,0,Email,0
47,23,178,NA,3,0,83.65398139,0,0,0,0,Ph,1
28,NA,104,3,1,0,31.63475756,0,0,0,0,Email,0
60,NA,NA,1,NA,0,20.27466429,0,0,1,0,Email,0
27,2,103,1,1,120,24.88112019,0,0,1,0,Email,0
NA,33,25,2,1,0,12.97537785,0,0,1,0,Email,0
62,36,69,2,3,0,21.9488716,0,0,1,0,Email,0
57,31,30,3,1,0,17.66256761,NA,0,0,0,Ph,0
44,17,NA,3,2,0,34.00212212,0,0,0,0,Email,0
31,7,15,3,3,0,12.15222342,0,0,1,0,Email,0
NA,5,125,2,1,0,16.04062817,NA,0,1,1,Email,0
39,13,50,3,3,0,5.954911324,0,0,0,0,Ph,0
41,17,44,NA,NA,0,3.986314001,0,0,1,0,Ph,0
41,17,38,4,NA,180,28.07975922,0,0,0,1,Email,0
55,29,64,3,1,119,11.03608154,0,0,0,1,Email,0
28,2,9,1,2,0,2.003339421,0,0,1,0,Email,0
35,9,44,3,1,89,12.22479662,0,0,0,0,Email,0
44,20,93,4,1,101,10.94731639,0,0,1,0,Email,0
44,19,83,4,1,141,5.017599739,0,0,0,0,Email,0
NA,14,179,2,1,0,1.000130652,0,0,0,0,Ph,0
65,40,40,1,3,NA,14.13248806,0,0,0,0,Ph,0
35,10,NA,4,3,232,9.040772932,0,0,0,0,Email,0
NA,31,74,3,1,0,34.36795683,0,0,0,1,Email,0
55,31,15,1,1,0,2.990597637,0,0,0,0,Email,0
59,35,11,2,NA,0,13.09128951,0,0,0,1,Email,0
39,15,41,1,2,176,25.899895,0,0,1,0,Ph,0
50,24,68,1,2,120,19.04140322,0,0,1,1,Email,0
45,15,28,1,3,0,9.970979472,1,0,0,0,Ph,0
50,26,115,1,3,0,15.06283827,0,0,0,1,Ph,1
65,40,83,4,2,247,2.039570775,0,0,1,0,Email,0
36,11,NA,2,2,166,14.01415793,1,0,0,0,Email,0
57,32,113,1,3,0,2.010697882,0,0,1,0,Email,0
53,27,89,1,3,0,11.09285123,1,0,1,0,Email,0
28,4,38,4,1,0,19.96457819,0,0,0,0,Ph,0
55,31,62,4,1,0,19.03154101,0,0,1,0,Email,0
56,31,65,3,1,109,21.88661215,0,0,0,0,Email,0
NA,6,168,3,2,0,73.54912955,1,1,1,0,Ph,1
57,32,40,3,1,0,21.97674422,0,0,1,1,Email,0
27,3,30,1,3,NA,12.99739374,NA,0,0,0,Email,0
27,3,NA,4,1,0,12.99115825,0,0,0,0,Ph,0
54,30,58,2,3,0,40.51306788,0,0,0,0,Email,0
48,22,150,1,1,193,93.17309347,0,0,0,0,Email,0
62,38,54,1,1,0,11.08046159,1,0,0,1,Email,0
NA,16,19,2,2,105,4.00201445,0,0,0,0,Ph,0
62,38,NA,NA,3,128,1.993327056,0,0,1,0,Ph,0
40,14,123,1,1,0,68.37870306,0,0,1,0,Email,0
32,8,45,1,2,0,30.85013032,0,0,0,0,Email,0
62,38,NA,1,1,0,38.10245301,0,0,1,0,Ph,0
35,11,93,2,1,0,34.95236463,0,0,1,1,Email,0
25,0,71,4,1,78,3.031307448,1,0,0,0,Email,0
50,25,83,4,NA,0,40.07055784,0,0,0,1,Email,1
61,NA,99,1,3,255,64.75818749,0,0,0,1,Ph,1
43,17,55,3,2,0,28.24857042,0,0,0,NA,Ph,0
52,28,38,4,2,95,11.81616012,0,0,1,1,Email,0
39,13,74,NA,NA,155,12.07620968,0,0,1,0,Email,0
33,3,69,4,3,0,24.43227959,0,0,NA,0,Email,0
27,3,104,NA,1,184,32.05613134,1,0,1,0,Email,0
27,0,38,4,3,NA,13.11322405,0,0,1,0,Ph,0
32,8,25,3,3,0,11.99055029,0,0,1,1,Email,0
65,40,162,NA,1,0,16.14909101,0,0,1,0,Email,0
